timestamp,zone_id,operator_name,device_count,effective_device_count,avg_battery,zone_center_latitude,zone_center_longitude
2026-06-12T06:11:12+0900,grid_8101_22784,ALPACA,4,4,78.25,36.38833992094862,127.30249782358685
2026-06-12T06:11:12+0900,grid_8101_22785,ALPACA,6,6,75.83333333333333,36.38833992094862,127.30808506481766
2026-06-12T06:11:12+0900,grid_8101_22786,ALPACA,12,12,77.91666666666667,36.38833992094862,127.31367230604849
2026-06-12T06:11:12+0900,grid_8101_22787,ALPACA,8,8,74.75,36.38833992094862,127.3192595472793
2026-06-12T06:11:12+0900,grid_8101_22788,ALPACA,7,7,82.57142857142857,36.38833992094862,127.32484678851013
2026-06-12T06:11:12+0900,grid_8101_22790,ALPACA,1,1,75.0,36.38833992094862,127.33602127097176
2026-06-12T06:11:12+0900,grid_8101_22792,ALPACA,2,2,90.5,36.38833992094862,127.3471957534334
2026-06-12T06:11:12+0900,grid_8101_22793,ALPACA,1,1,100.0,36.38833992094862,127.35278299466421
2026-06-12T06:11:12+0900,grid_8101_22801,ALPACA,13,13,91.6923076923077,36.38833992094862,127.39748092451076
2026-06-12T06:11:12+0900,grid_8101_22802,ALPACA,1,1,93.0,36.38833992094862,127.40306816574159
2026-06-12T06:11:12+0900,grid_8101_22803,ALPACA,1,1,83.0,36.38833992094862,127.4086554069724
2026-06-12T06:11:12+0900,grid_8102_22785,ALPACA,1,1,90.0,36.392831476823574,127.30808506481766
2026-06-12T06:11:12+0900,grid_8102_22786,ALPACA,17,17,65.11764705882354,36.392831476823574,127.31367230604849
2026-06-12T06:11:12+0900,grid_8102_22789,ALPACA,1,1,74.0,36.392831476823574,127.33043402974094
2026-06-12T06:11:12+0900,grid_8102_22793,ALPACA,1,1,80.0,36.392831476823574,127.35278299466421
2026-06-12T06:11:12+0900,grid_8102_22795,ALPACA,1,1,55.0,36.392831476823574,127.36395747712585
2026-06-12T06:11:12+0900,grid_8102_22801,ALPACA,1,1,79.0,36.392831476823574,127.39748092451076
2026-06-12T06:11:12+0900,grid_8102_22802,ALPACA,1,1,75.0,36.392831476823574,127.40306816574159
2026-06-12T06:11:12+0900,grid_8103_22785,ALPACA,1,1,77.0,36.39732303269853,127.30808506481766
