timestamp,operator_name,device_id,battery_level,latitude,longitude,city_code,city_name,source_file,battery_effective,snapshot_date,snapshot_hour,zone_lat_index,zone_lon_index,zone_id,zone_center_latitude,zone_center_longitude
2026-06-18T02:45:10+0900,GBIKE,131874,68.0,36.516904,127.262599,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8130,22777,grid_8130_22777,36.518595041322314,127.26072172042336
2026-06-18T02:45:10+0900,GBIKE,131875,69.0,36.50302,127.334507,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8127,22790,grid_8127_22790,36.50512037369745,127.33335433516885
2026-06-18T02:45:10+0900,GBIKE,131876,32.0,36.499479,127.236376,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8126,22773,grid_8126_22773,36.500628817822495,127.23837322357859
2026-06-18T02:45:10+0900,GBIKE,131877,48.0,36.523843,127.277084,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8131,22780,grid_8131_22780,36.52308659719727,127.27748309305693
2026-06-18T02:45:10+0900,GBIKE,131878,34.0,36.486955,127.249292,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8123,22775,grid_8123_22775,36.487154150197625,127.24954747200097
2026-06-18T02:45:10+0900,GBIKE,131879,90.0,36.503964,127.250028,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8127,22775,grid_8127_22775,36.50512037369745,127.24954747200097
2026-06-18T02:45:10+0900,GBIKE,131880,100.0,36.476617,127.247937,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8121,22775,grid_8121_22775,36.47817103844772,127.24954747200097
2026-06-18T02:45:10+0900,GBIKE,131881,31.0,36.486943,127.26487,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8123,22778,grid_8123_22778,36.487154150197625,127.26630884463455
2026-06-18T02:45:10+0900,GBIKE,131882,95.0,36.503393,127.240992,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8127,22773,grid_8127_22773,36.50512037369745,127.23837322357859
2026-06-18T02:45:10+0900,GBIKE,131883,47.0,36.498167,127.322178,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8125,22788,grid_8125_22788,36.49613726194754,127.32218008674647
2026-06-18T02:45:10+0900,GBIKE,131884,96.0,36.501699,127.259046,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8126,22777,grid_8126_22777,36.500628817822495,127.26072172042336
2026-06-18T02:45:10+0900,GBIKE,131885,34.0,36.496178,127.249007,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8125,22775,grid_8125_22775,36.49613726194754,127.24954747200097
2026-06-18T02:45:10+0900,GBIKE,131886,58.0,36.478787,127.250976,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8121,22775,grid_8121_22775,36.47817103844772,127.24954747200097
2026-06-18T02:45:10+0900,GBIKE,131887,95.0,36.503577,127.235883,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8127,22773,grid_8127_22773,36.50512037369745,127.23837322357859
2026-06-18T02:45:10+0900,GBIKE,131888,30.0,36.491557,127.243764,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8124,22774,grid_8124_22774,36.49164570607258,127.24396034778978
2026-06-18T02:45:10+0900,GBIKE,131889,40.0,36.48026,127.286654,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8121,22782,grid_8121_22782,36.47817103844772,127.28865734147932
2026-06-18T02:45:10+0900,GBIKE,131890,74.0,36.499487,127.259114,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8126,22777,grid_8126_22777,36.500628817822495,127.26072172042336
2026-06-18T02:45:10+0900,GBIKE,131891,31.0,36.508166,127.257786,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8128,22776,grid_8128_22776,36.5096119295724,127.25513459621216
2026-06-18T02:45:10+0900,GBIKE,131892,90.0,36.506992,127.25849,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8127,22777,grid_8127_22777,36.50512037369745,127.26072172042336
2026-06-18T02:45:10+0900,GBIKE,131894,53.0,36.493682,127.256568,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8124,22776,grid_8124_22776,36.49164570607258,127.25513459621216
2026-06-18T02:45:10+0900,GBIKE,131895,74.0,36.49057,127.262788,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8124,22777,grid_8124_22777,36.49164570607258,127.26072172042336
2026-06-18T02:45:10+0900,GBIKE,131896,43.0,36.518085,127.263777,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8130,22778,grid_8130_22778,36.518595041322314,127.26630884463455
2026-06-18T02:45:10+0900,GBIKE,131897,60.0,36.492424,127.255706,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8124,22776,grid_8124_22776,36.49164570607258,127.25513459621216
2026-06-18T02:45:10+0900,GBIKE,131898,47.0,36.482449,127.297729,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8122,22784,grid_8122_22784,36.482662594322676,127.2998315899017
2026-06-18T02:45:10+0900,GBIKE,131899,73.0,36.480081,127.246683,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8121,22774,grid_8121_22774,36.47817103844772,127.24396034778978
2026-06-18T02:45:10+0900,GBIKE,131900,69.0,36.510401,127.233988,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8128,22772,grid_8128_22772,36.5096119295724,127.2327860993674
2026-06-18T02:45:10+0900,GBIKE,131901,95.0,36.512388,127.239924,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8129,22773,grid_8129_22773,36.51410348544736,127.23837322357859
2026-06-18T02:45:10+0900,GBIKE,131902,44.0,36.483517,127.249097,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8122,22775,grid_8122_22775,36.482662594322676,127.24954747200097
2026-06-18T02:45:10+0900,GBIKE,131903,100.0,36.542689,127.364844,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8135,22796,grid_8135_22796,36.54105282069709,127.366877080436
2026-06-18T02:45:10+0900,GBIKE,131904,57.0,36.505503,127.235132,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8127,22772,grid_8127_22772,36.50512037369745,127.2327860993674
