ride_segment_id,timestamp,prev_timestamp,operator_name,device_id,prev_zone_id,zone_id,prev_latitude,prev_longitude,latitude,longitude,interval_minutes,distance_m,speed_kmph,prev_battery_level,battery_level,battery_delta,moved_50m,moved_200m,same_zone,operator_move_speed_rule,operator_move_repeat_rule,operator_move_cluster_rule,operator_move_battery_rule,operator_move_flag,excluded_from_demand,operator_move_reason
1013,2026-06-12T18:55:05+0900,2026-06-12T18:50:05+0900,GBIKE,130471,grid_8128_22774,grid_8124_22776,36.5107,127.243084,36.491056,127.257157,5.0,2520.6212439287465,30.24745492714496,38.0,32.0,-6.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1120,2026-06-12T19:15:06+0900,2026-06-12T19:10:04+0900,GBIKE,131209,grid_8132_22778,grid_8128_22775,36.529811,127.264496,36.508631,127.249961,5.033333333333333,2689.5426923026075,32.060773815527774,100.0,99.0,-1.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1139,2026-06-12T19:20:13+0900,2026-06-12T19:15:06+0900,GBIKE,131037,grid_8122_22777,grid_8126_22773,36.483611,127.25852,36.499488,127.236389,5.116666666666666,2651.568538742866,31.093311854965208,95.0,87.0,-8.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1157,2026-06-12T19:25:06+0900,2026-06-12T19:20:13+0900,GBIKE,131225,grid_8125_22775,grid_8130_22777,36.494526,127.249157,36.517986,127.26054,4.883333333333334,2800.0068317000496,34.40281431440334,69.0,53.0,-16.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1161,2026-06-12T19:25:06+0900,2026-06-12T19:20:13+0900,GBIKE,131849,grid_8126_22777,grid_8128_22772,36.500742,127.258556,36.510536,127.23083,4.883333333333334,2706.844528319533,33.258158027134186,88.0,79.0,-9.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1177,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,131282,grid_8123_22774,grid_8131_22779,36.487477,127.244712,36.524832,127.270157,5.066666666666666,4735.521864406838,56.0785483942915,89.0,61.0,-28.0,True,True,False,True,False,False,True,True,True,speed_gt_28kmh|fast_battery_delta_abs_ge_20pp
1192,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,501558,grid_8129_22774,grid_8123_22777,36.512008,127.243988,36.484957,127.258737,5.066666666666666,3284.1659261462887,38.89143859910079,72.0,69.0,-3.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1219,2026-06-12T19:40:08+0900,2026-06-12T19:35:03+0900,GBIKE,131733,grid_8124_22784,grid_8123_22777,36.491474,127.300112,36.487703,127.261012,5.083333333333333,3520.4768130924767,41.5531689414194,60.0,45.0,-15.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1233,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,130482,grid_8134_22777,grid_8129_22774,36.534602,127.263341,36.511864,127.243399,5.0,3093.2177577341804,37.118613092810165,76.0,51.0,-25.0,True,True,False,True,False,False,True,True,True,speed_gt_28kmh|fast_battery_delta_abs_ge_20pp
1263,2026-06-12T19:50:10+0900,2026-06-12T19:45:08+0900,GBIKE,131411,grid_8124_22782,grid_8123_22777,36.49176,127.289916,36.488376,127.259799,5.033333333333333,2718.515026782954,32.40613939211468,93.0,90.0,-3.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1298,2026-06-12T20:00:13+0900,2026-06-12T19:55:09+0900,GBIKE,130697,grid_8128_22773,grid_8124_22776,36.507373,127.239092,36.49137,127.256751,5.066666666666666,2378.6516963137965,28.168243772137064,92.0,85.0,-7.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1306,2026-06-12T20:00:13+0900,2026-06-12T19:55:09+0900,GBIKE,131964,grid_8128_22774,grid_8124_22776,36.510742,127.243721,36.491014,127.257316,5.066666666666666,2507.7400658954843,29.69692183297284,85.0,78.0,-7.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1312,2026-06-12T20:05:04+0900,2026-06-12T20:00:13+0900,GBIKE,130089,grid_8129_22774,grid_8124_22777,36.512234,127.243558,36.491576,127.259379,4.85,2697.4521701132267,33.3705423106791,52.0,45.0,-7.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1316,2026-06-12T20:05:04+0900,2026-06-12T20:00:13+0900,GBIKE,130855,grid_8128_22774,grid_8124_22777,36.51072,127.243906,36.491143,127.258412,4.85,2533.753215546552,31.345400604699616,85.0,73.0,-12.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1337,2026-06-12T20:05:04+0900,2026-06-12T20:00:13+0900,GBIKE,630894,grid_8146_22782,grid_8151_22783,36.590848,127.289547,36.613962,127.292442,4.85,2583.11908675182,31.956112413424577,47.0,43.0,-4.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1364,2026-06-12T20:15:13+0900,2026-06-12T20:10:04+0900,GBIKE,130536,grid_8129_22777,grid_8131_22772,36.514535,127.25888,36.521506,127.233267,5.15,2416.570648468627,28.1542211472073,52.0,42.0,-10.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1392,2026-06-12T20:20:08+0900,2026-06-12T20:15:13+0900,GBIKE,131671,grid_8124_22777,grid_8127_22773,36.491639,127.259427,36.503244,127.237342,4.916666666666667,2358.4656398562697,28.781275605025662,74.0,65.0,-9.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1407,2026-06-12T20:25:04+0900,2026-06-12T20:20:08+0900,GBIKE,131256,grid_8129_22776,grid_8130_22772,36.513723,127.257774,36.517878,127.232429,4.933333333333334,2311.6362954444558,28.114495485135265,100.0,91.0,-9.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1479,2026-06-12T20:45:08+0900,2026-06-12T20:40:15+0900,GBIKE,131133,grid_8124_22777,grid_8130_22774,36.490308,127.258209,36.517436,127.245463,4.883333333333334,3224.4564854237306,39.61789538404583,79.0,60.0,-19.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1495,2026-06-12T20:50:05+0900,2026-06-12T20:45:08+0900,GBIKE,130372,grid_8124_22777,grid_8130_22775,36.490541,127.25912,36.518011,127.252026,4.95,3119.640011996137,37.8138183272259,63.0,50.0,-13.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1517,2026-06-12T20:55:04+0900,2026-06-12T20:50:05+0900,GBIKE,130474,grid_8126_22773,grid_8131_22772,36.501788,127.236347,36.522601,127.232365,4.983333333333333,2341.5018666083165,28.191995718361003,61.0,45.0,-16.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1561,2026-06-12T21:05:06+0900,2026-06-12T21:00:15+0900,GBIKE,130935,grid_8126_22776,grid_8130_22777,36.499015,127.256628,36.517816,127.259965,4.85,2111.742674663908,26.124651645326697,30.0,100.0,70.0,True,True,False,False,False,False,True,True,True,fast_battery_delta_abs_ge_20pp
1576,2026-06-12T21:10:08+0900,2026-06-12T21:05:06+0900,GBIKE,130051,grid_8129_22777,grid_8129_22771,36.514674,127.258861,36.514092,127.229434,5.033333333333333,2630.634105545049,31.358552251530384,99.0,92.0,-7.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1578,2026-06-12T21:10:08+0900,2026-06-12T21:05:06+0900,GBIKE,130189,grid_8125_22785,grid_8128_22777,36.496598,127.30389,36.508447,127.262574,5.033333333333333,3920.900588085584,46.73921230830498,100.0,96.0,-4.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1604,2026-06-12T21:15:08+0900,2026-06-12T21:10:08+0900,GBIKE,130092,grid_8132_22778,grid_8124_22775,36.529296,127.264752,36.492956,127.251264,5.0,4216.795320186498,50.60154384223798,100.0,95.0,-5.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1628,2026-06-12T21:15:08+0900,2026-06-12T21:10:08+0900,GBIKE,501363,grid_8125_22776,grid_8127_22773,36.494273,127.256216,36.507268,127.239421,5.0,2083.6438299860465,25.00372595983256,31.0,100.0,69.0,True,True,False,False,False,False,True,True,True,fast_battery_delta_abs_ge_20pp
1656,2026-06-12T21:25:03+0900,2026-06-12T21:20:06+0900,GBIKE,130504,grid_8123_22776,grid_8121_22782,36.487007,127.25718,36.478249,127.288409,4.95,2956.987223334778,35.84226937375488,69.0,59.0,-10.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1666,2026-06-12T21:25:03+0900,2026-06-12T21:20:06+0900,GBIKE,131493,grid_8124_22777,grid_8127_22774,36.491284,127.260617,36.505353,127.241598,4.95,2310.3051579655767,28.00369888443123,77.0,69.0,-8.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1676,2026-06-12T21:30:14+0900,2026-06-12T21:25:03+0900,GBIKE,130631,grid_8132_22778,grid_8127_22772,36.52948,127.264494,36.504304,127.235122,5.183333333333334,3837.5325325248673,44.42159844723319,35.0,99.0,64.0,True,True,False,True,False,False,True,True,True,speed_gt_28kmh|fast_battery_delta_abs_ge_20pp
1681,2026-06-12T21:30:14+0900,2026-06-12T21:25:03+0900,GBIKE,131037,grid_8126_22773,grid_8122_22777,36.499488,127.236389,36.484011,127.259047,5.183333333333334,2657.885137250343,30.76651605820333,87.0,81.0,-6.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1683,2026-06-12T21:30:14+0900,2026-06-12T21:25:03+0900,GBIKE,131139,grid_8125_22777,grid_8119_22781,36.496207,127.263488,36.471161,127.280715,5.183333333333334,3182.489692322123,36.83910897864837,73.0,60.0,-13.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1728,2026-06-12T21:40:04+0900,2026-06-12T21:35:07+0900,GBIKE,131567,grid_8129_22771,grid_8124_22776,36.514003,127.229666,36.491368,127.256212,4.95,3458.988757789429,41.92713645805369,58.0,49.0,-9.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1758,2026-06-12T21:45:12+0900,2026-06-12T21:40:04+0900,GBIKE,131800,grid_8125_22786,grid_8121_22782,36.4973,127.308664,36.479026,127.29016,5.133333333333334,2620.191047574078,30.625609646969732,100.0,100.0,0.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1762,2026-06-12T21:45:12+0900,2026-06-12T21:40:04+0900,GBIKE,501287,grid_8127_22775,grid_8130_22772,36.503548,127.250087,36.520066,127.235332,5.133333333333334,2261.067706653563,26.428064103742944,80.0,76.0,-4.0,True,True,False,False,False,True,False,True,True,same_od_time_cluster_2plus
1764,2026-06-12T21:45:12+0900,2026-06-12T21:40:04+0900,GBIKE,501348,grid_8127_22775,grid_8130_22772,36.503305,127.249959,36.520055,127.235318,5.133333333333334,2276.2021982177007,26.604960758388703,44.0,40.0,-4.0,True,True,False,False,False,True,False,True,True,same_od_time_cluster_2plus
1797,2026-06-12T21:55:04+0900,2026-06-12T21:50:04+0900,GBIKE,131193,grid_8128_22774,grid_8124_22776,36.510731,127.24258,36.491052,127.257228,5.0,2549.998135049821,30.59997762059786,53.0,44.0,-9.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1807,2026-06-12T21:55:04+0900,2026-06-12T21:50:04+0900,GBIKE,501192,grid_8124_22777,grid_8129_22776,36.490777,127.259099,36.513648,127.257807,5.0,2545.7597855029144,30.54911742603497,48.0,39.0,-9.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1825,2026-06-12T22:00:16+0900,2026-06-12T21:55:04+0900,GBIKE,131733,grid_8128_22777,grid_8132_22778,36.507468,127.262012,36.529366,127.266331,5.2,2465.345911505516,28.446298978909795,38.0,30.0,-8.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1831,2026-06-12T22:00:16+0900,2026-06-12T21:55:04+0900,GBIKE,501453,grid_8128_22773,grid_8124_22776,36.510813,127.239764,36.4915,127.256124,5.2,2598.1050530820435,29.97813522786973,83.0,77.0,-6.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1866,2026-06-12T22:10:05+0900,2026-06-12T22:05:06+0900,GBIKE,130295,grid_8124_22777,grid_8127_22772,36.491606,127.259353,36.506052,127.234112,4.983333333333333,2769.6010998574766,33.346367757481325,100.0,95.0,-5.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1897,2026-06-12T22:10:05+0900,2026-06-12T22:05:06+0900,GBIKE,131892,grid_8124_22775,grid_8129_22776,36.491793,127.249444,36.51482,127.257553,4.983333333333333,2661.0914169731795,32.03989665920884,46.0,37.0,-9.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1916,2026-06-12T22:15:10+0900,2026-06-12T22:10:05+0900,GBIKE,131137,grid_8129_22776,grid_8131_22772,36.514972,127.25775,36.522548,127.232407,5.083333333333333,2416.332316576681,28.5206437366428,30.0,100.0,70.0,True,True,False,True,False,False,True,True,True,speed_gt_28kmh|fast_battery_delta_abs_ge_20pp
1933,2026-06-12T22:15:10+0900,2026-06-12T22:10:05+0900,GBIKE,371898,grid_8146_22782,grid_8152_22782,36.591335,127.290305,36.616618,127.286896,5.083333333333333,2827.7624476599717,33.37686823467507,84.0,69.0,-15.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1943,2026-06-12T22:20:11+0900,2026-06-12T22:15:10+0900,GBIKE,130263,grid_8119_22780,grid_8129_22777,36.470909,127.27939,36.512776,127.259629,5.016666666666667,4979.289122454707,59.552959604109446,73.0,55.0,-18.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1948,2026-06-12T22:20:11+0900,2026-06-12T22:15:10+0900,GBIKE,130656,grid_8124_22776,grid_8129_22774,36.490822,127.256122,36.511923,127.245933,5.016666666666667,2516.8746795807465,30.102155636181685,89.0,82.0,-7.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1953,2026-06-12T22:20:11+0900,2026-06-12T22:15:10+0900,GBIKE,130980,grid_8131_22772,grid_8125_22774,36.521935,127.234438,36.496229,127.242507,5.016666666666667,2947.947007444748,35.257837962794326,79.0,68.0,-11.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1957,2026-06-12T22:20:11+0900,2026-06-12T22:15:10+0900,GBIKE,131310,grid_8123_22776,grid_8129_22775,36.489189,127.256226,36.514825,127.250633,5.016666666666667,2894.0970088489057,34.61378482344206,67.0,54.0,-13.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1960,2026-06-12T22:20:11+0900,2026-06-12T22:15:10+0900,GBIKE,131516,grid_8123_22775,grid_8129_22776,36.486956,127.251444,36.512174,127.256374,5.016666666666667,2838.5283288892488,33.94917602658238,69.0,57.0,-12.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1972,2026-06-12T22:25:04+0900,2026-06-12T22:20:11+0900,GBIKE,130025,grid_8124_22776,grid_8128_22774,36.490766,127.256185,36.510615,127.242969,4.883333333333334,2503.3564572419587,30.757963297170814,78.0,71.0,-7.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1973,2026-06-12T22:25:04+0900,2026-06-12T22:20:11+0900,GBIKE,130179,grid_8125_22775,grid_8122_22785,36.494846,127.249619,36.482774,127.303501,4.883333333333334,5000.4684583658445,61.439202901423336,97.0,78.0,-19.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1977,2026-06-12T22:25:04+0900,2026-06-12T22:20:11+0900,GBIKE,130337,grid_8128_22775,grid_8123_22775,36.510983,127.249811,36.488079,127.250625,4.883333333333334,2547.847721901238,31.30461364793329,77.0,71.0,-6.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
1996,2026-06-12T22:25:04+0900,2026-06-12T22:20:11+0900,GBIKE,131878,grid_8124_22776,grid_8130_22774,36.489527,127.256413,36.517432,127.241845,4.883333333333334,3365.0284353025595,41.34505927334202,94.0,81.0,-13.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2026,2026-06-12T22:30:07+0900,2026-06-12T22:25:04+0900,GBIKE,501356,grid_8124_22777,grid_8128_22775,36.489915,127.259286,36.509716,127.249665,5.05,2363.757259345308,28.084244665488807,100.0,100.0,0.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2040,2026-06-12T22:35:03+0900,2026-06-12T22:30:07+0900,GBIKE,130924,grid_8122_22777,grid_8121_22782,36.482134,127.259667,36.476561,127.288679,4.933333333333334,2666.9183887218014,32.43549391688677,84.0,64.0,-20.0,True,True,False,True,False,False,True,True,True,speed_gt_28kmh|fast_battery_delta_abs_ge_20pp
2041,2026-06-12T22:35:03+0900,2026-06-12T22:30:07+0900,GBIKE,130988,grid_8120_22776,grid_8125_22773,36.474856,127.255771,36.494672,127.240608,4.933333333333334,2587.0477637989725,31.464094424582097,79.0,71.0,-8.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2075,2026-06-12T22:45:09+0900,2026-06-12T22:40:09+0900,GBIKE,130567,grid_8129_22774,grid_8124_22775,36.512079,127.242519,36.491412,127.249774,5.0,2387.8068116696368,28.65368174003564,100.0,94.0,-6.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2102,2026-06-12T22:50:07+0900,2026-06-12T22:45:09+0900,GBIKE,501597,grid_8128_22778,grid_8124_22777,36.50969,127.26774,36.489733,127.259266,4.966666666666667,2344.826410824364,28.32676200995876,71.0,64.0,-7.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2111,2026-06-12T22:55:07+0900,2026-06-12T22:50:07+0900,GBIKE,131282,grid_8131_22779,grid_8125_22774,36.524816,127.270183,36.495827,127.242516,5.0,4062.5907645767015,48.75108917492042,61.0,41.0,-20.0,True,True,False,True,False,False,True,True,True,speed_gt_28kmh|fast_battery_delta_abs_ge_20pp
2124,2026-06-12T23:00:09+0900,2026-06-12T22:55:07+0900,GBIKE,130704,grid_8129_22777,grid_8124_22776,36.51264,127.259222,36.490357,127.256783,5.033333333333333,2487.328655574796,29.650275364467767,100.0,99.0,-1.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2133,2026-06-12T23:00:09+0900,2026-06-12T22:55:07+0900,GBIKE,131602,grid_8119_22781,grid_8123_22784,36.468526,127.281527,36.487655,127.300626,5.033333333333333,2727.7055801997763,32.51569565801058,66.0,50.0,-16.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2168,2026-06-12T23:10:07+0900,2026-06-12T23:05:03+0900,GBIKE,130337,grid_8123_22776,grid_8129_22775,36.489396,127.256546,36.512331,127.250045,5.066666666666666,2615.618971130082,30.974435184435187,69.0,61.0,-8.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2178,2026-06-12T23:10:07+0900,2026-06-12T23:05:03+0900,GBIKE,131397,grid_8120_22782,grid_8124_22777,36.47521,127.286097,36.490519,127.2591,5.066666666666666,2953.55727069818,34.97633610037318,70.0,62.0,-8.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2246,2026-06-12T23:25:08+0900,2026-06-12T23:20:07+0900,GBIKE,131783,grid_8125_22776,grid_8123_22781,36.496836,127.256153,36.486156,127.283478,5.016666666666667,2716.0864099041155,32.484754404168825,79.0,63.0,-16.0,True,True,False,True,True,False,False,True,True,speed_gt_28kmh|repeat_fast_within_30min
2275,2026-06-12T23:35:07+0900,2026-06-12T23:30:13+0900,GBIKE,130642,grid_8125_22776,grid_8129_22775,36.495217,127.256825,36.51492,127.249907,4.9,2276.45587876881,27.874969944107875,61.0,34.0,-27.0,True,True,False,False,False,False,True,True,True,fast_battery_delta_abs_ge_20pp
2282,2026-06-12T23:35:07+0900,2026-06-12T23:30:13+0900,GBIKE,131323,grid_8131_22772,grid_8132_22779,36.522556,127.232364,36.527316,127.27163,4.9,3548.350612746229,43.44919117648443,76.0,65.0,-11.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2300,2026-06-12T23:40:05+0900,2026-06-12T23:35:07+0900,GBIKE,131783,grid_8123_22781,grid_8125_22776,36.48617,127.283479,36.49642,127.256667,4.966666666666667,2654.0418771972973,32.0622508654707,63.0,49.0,-14.0,True,True,False,True,True,False,False,True,True,speed_gt_28kmh|repeat_fast_within_30min
2304,2026-06-12T23:45:09+0900,2026-06-12T23:40:05+0900,GBIKE,130259,grid_8131_22772,grid_8123_22776,36.523142,127.232842,36.489396,127.256942,5.066666666666666,4326.672920001344,51.23691615791065,73.0,60.0,-13.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2309,2026-06-12T23:45:09+0900,2026-06-12T23:40:05+0900,GBIKE,130675,grid_8127_22772,grid_8126_22777,36.504367,127.23483,36.501608,127.2597,5.066666666666666,2243.984443277596,26.573499986182053,58.0,50.0,-8.0,True,True,False,False,False,True,False,True,True,same_od_time_cluster_2plus
2316,2026-06-12T23:45:09+0900,2026-06-12T23:40:05+0900,GBIKE,131680,grid_8127_22772,grid_8126_22777,36.505362,127.233676,36.501619,127.259728,5.066666666666666,2365.4513617622606,28.011924020868875,65.0,59.0,-6.0,True,True,False,True,False,True,False,True,True,speed_gt_28kmh|same_od_time_cluster_2plus
2317,2026-06-12T23:45:09+0900,2026-06-12T23:40:05+0900,GBIKE,131776,grid_8124_22775,grid_8130_22774,36.493115,127.250692,36.518597,127.241921,5.066666666666666,2939.915141772228,34.81478457361848,82.0,72.0,-10.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2321,2026-06-12T23:45:09+0900,2026-06-12T23:40:05+0900,GBIKE,131961,grid_8127_22772,grid_8126_22777,36.505801,127.233626,36.501638,127.259742,5.066666666666666,2379.717816570781,28.180868880443462,69.0,60.0,-9.0,True,True,False,True,False,True,False,True,True,speed_gt_28kmh|same_od_time_cluster_2plus
2346,2026-06-12T23:50:08+0900,2026-06-12T23:45:09+0900,GBIKE,131405,grid_8124_22777,grid_8120_22780,36.490676,127.259105,36.47267,127.278384,4.983333333333333,2641.9127555468167,31.808983009928227,99.0,91.0,-8.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2357,2026-06-12T23:50:08+0900,2026-06-12T23:45:09+0900,GBIKE,501269,grid_8122_22777,grid_8122_22783,36.483737,127.263226,36.48205,127.291954,4.983333333333333,2575.254967076443,31.00641431931503,44.0,36.0,-8.0,True,True,False,True,False,True,False,True,True,speed_gt_28kmh|same_od_time_cluster_2plus
2360,2026-06-12T23:50:08+0900,2026-06-12T23:45:09+0900,GBIKE,501547,grid_8122_22777,grid_8122_22783,36.483865,127.262915,36.482026,127.291911,4.983333333333333,2600.4250509693697,31.30946549662117,90.0,88.0,-2.0,True,True,False,True,False,True,False,True,True,speed_gt_28kmh|same_od_time_cluster_2plus
2366,2026-06-12T23:55:03+0900,2026-06-12T23:50:08+0900,GBIKE,130542,grid_8129_22777,grid_8124_22776,36.513926,127.258911,36.491521,127.256065,4.916666666666667,2504.2755931247834,30.56065130592956,84.0,78.0,-6.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2367,2026-06-12T23:55:03+0900,2026-06-12T23:50:08+0900,GBIKE,130566,grid_8126_22773,grid_8123_22778,36.50188,127.241006,36.489131,127.266398,4.916666666666667,2676.118058324957,32.65771189820287,56.0,48.0,-8.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2424,2026-06-13T00:10:08+0900,2026-06-13T00:05:11+0900,GBIKE,130360,grid_8124_22776,grid_8122_22784,36.489485,127.256497,36.482429,127.300805,4.95,4038.134592302408,48.94708596730191,79.0,58.0,-21.0,True,True,False,True,False,False,True,True,True,speed_gt_28kmh|fast_battery_delta_abs_ge_20pp
2425,2026-06-13T00:10:08+0900,2026-06-13T00:05:11+0900,GBIKE,130368,grid_8126_22789,grid_8123_22785,36.501708,127.329213,36.485884,127.302788,4.95,2945.491125093028,35.70292272840034,63.0,48.0,-15.0,True,True,False,True,False,True,False,True,True,speed_gt_28kmh|same_od_time_cluster_2plus
2428,2026-06-13T00:10:08+0900,2026-06-13T00:05:11+0900,GBIKE,130969,grid_8126_22789,grid_8123_22785,36.501542,127.329155,36.485877,127.30278,4.95,2931.3698707635654,35.53175600925534,100.0,90.0,-10.0,True,True,False,True,False,True,False,True,True,speed_gt_28kmh|same_od_time_cluster_2plus
2439,2026-06-13T00:10:08+0900,2026-06-13T00:05:11+0900,GBIKE,501238,grid_8128_22775,grid_8123_22775,36.509606,127.250042,36.488141,127.250362,4.95,2386.9704876783426,28.93297560822233,100.0,97.0,-3.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2454,2026-06-13T00:15:15+0900,2026-06-13T00:10:08+0900,GBIKE,131857,grid_8126_22772,grid_8124_22776,36.502709,127.232957,36.491406,127.256199,5.116666666666666,2428.1464654415213,28.47337874784846,51.0,41.0,-10.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2463,2026-06-13T00:20:05+0900,2026-06-13T00:15:15+0900,GBIKE,130297,grid_8122_22777,grid_8129_22772,36.484177,127.262313,36.514724,127.230424,4.833333333333333,4434.210894135238,55.04537661685124,100.0,88.0,-12.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2469,2026-06-13T00:20:05+0900,2026-06-13T00:15:15+0900,GBIKE,131512,grid_8126_22775,grid_8130_22773,36.49933,127.249521,36.518774,127.239499,4.833333333333333,2340.269349541883,29.051619511554414,83.0,72.0,-11.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2474,2026-06-13T00:20:05+0900,2026-06-13T00:15:15+0900,GBIKE,131807,grid_8121_22775,grid_8126_22776,36.478033,127.252099,36.498477,127.255723,4.833333333333333,2296.23934485393,28.50504014301431,58.0,51.0,-7.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2480,2026-06-13T00:25:06+0900,2026-06-13T00:20:05+0900,GBIKE,131113,grid_8125_22786,grid_8128_22777,36.498141,127.30939,36.508519,127.262582,5.016666666666667,4339.975273055223,51.90668100664054,44.0,32.0,-12.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2483,2026-06-13T00:25:06+0900,2026-06-13T00:20:05+0900,GBIKE,131851,grid_8124_22776,grid_8120_22780,36.49089,127.256156,36.474236,127.280083,5.016666666666667,2829.3910569164104,33.83989303953182,77.0,67.0,-10.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2484,2026-06-13T00:25:06+0900,2026-06-13T00:20:05+0900,GBIKE,131899,grid_8119_22778,grid_8127_22773,36.468234,127.268442,36.505741,127.236735,5.016666666666667,5042.693996649667,60.31129032537808,52.0,30.0,-22.0,True,True,False,True,False,False,True,True,True,speed_gt_28kmh|fast_battery_delta_abs_ge_20pp
2521,2026-06-13T00:35:07+0900,2026-06-13T00:30:13+0900,GBIKE,638303,grid_8151_22781,grid_8148_22784,36.614919,127.284926,36.597612,127.301751,4.9,2441.108731149209,29.8911273201944,69.0,68.0,-1.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2538,2026-06-13T00:45:11+0900,2026-06-13T00:40:08+0900,GBIKE,130589,grid_8120_22780,grid_8126_22785,36.475509,127.27733,36.499076,127.306661,5.05,3707.153630419865,44.04538966835483,97.0,97.0,0.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2547,2026-06-13T00:45:11+0900,2026-06-13T00:40:08+0900,GBIKE,131556,grid_8129_22777,grid_8124_22777,36.515011,127.258268,36.491191,127.258295,5.05,2648.664252092741,31.46927824268603,46.0,36.0,-10.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
2549,2026-06-13T00:45:11+0900,2026-06-13T00:40:08+0900,GBIKE,131970,grid_8120_22776,grid_8126_22772,36.475495,127.252411,36.502025,127.235052,5.05,3333.28146213026,39.60334410451794,71.0,53.0,-18.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
