timestamp,zone_id,operator_name,interval_count,moved_50m_count,moved_200m_count,avg_distance_m,median_distance_m,avg_speed_kmph,avg_battery_delta
2026-06-12T06:24:31+0900,grid_8097_22787,ALPACA,11,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8097_22788,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8097_22790,ALPACA,17,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8097_22791,ALPACA,110,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8097_22792,ALPACA,8,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8097_22793,ALPACA,30,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8097_22794,ALPACA,5,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8097_22795,ALPACA,12,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8097_22796,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8098_22785,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8098_22786,ALPACA,3,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8098_22787,ALPACA,32,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8098_22788,ALPACA,5,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8098_22790,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8098_22791,ALPACA,43,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8098_22792,ALPACA,2,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8098_22794,ALPACA,9,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8098_22795,ALPACA,2,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8098_22798,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8098_22800,ALPACA,5,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8099_22784,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8099_22786,ALPACA,3,0,0,0.0,0.0,0.0,0.0
