ride_segment_id,timestamp,prev_timestamp,operator_name,device_id,prev_zone_id,zone_id,prev_latitude,prev_longitude,latitude,longitude,interval_minutes,distance_m,speed_kmph,prev_battery_level,battery_level,battery_delta,moved_50m,moved_200m,same_zone
1171,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,130653,grid_8122_22783,grid_8121_22782,36.482607,127.29776,36.479026,127.290188,5.066666666666666,785.410168675491,9.300909892209765,81.0,77.0,-4.0,True,True,False
1172,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,130827,grid_8128_22775,grid_8130_22776,36.511592,127.250628,36.516735,127.259078,5.066666666666666,947.2662680533504,11.217626858526517,65.0,61.0,-4.0,True,True,False
1173,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,130862,grid_8121_22776,grid_8122_22776,36.478554,127.257306,36.482435,127.25793,5.066666666666666,435.1388240561531,5.152959758559708,73.0,63.0,-10.0,True,True,False
1174,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,131142,grid_8127_22772,grid_8128_22773,36.502969,127.237035,36.510984,127.239582,5.066666666666666,919.8409165966588,10.892852959697274,96.0,94.0,-2.0,True,True,False
1175,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,131202,grid_8122_22783,grid_8122_22783,36.48347,127.298124,36.482291,127.296532,5.066666666666666,193.5079243711399,2.291541209658236,79.0,78.0,-1.0,True,False,True
1176,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,131210,grid_8124_22774,grid_8123_22776,36.493384,127.246001,36.487569,127.256616,5.066666666666666,1148.2899816455438,13.598170835276177,76.0,72.0,-4.0,True,True,False
1177,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,131282,grid_8123_22774,grid_8131_22778,36.487477,127.244712,36.524832,127.270157,5.066666666666666,4735.521864406838,56.0785483942915,89.0,61.0,-28.0,True,True,False
1178,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,131295,grid_8123_22776,grid_8119_22775,36.486303,127.25784,36.470957,127.252021,5.066666666666666,1783.949720919326,21.125720379307808,90.0,83.0,-7.0,True,True,False
1179,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,131729,grid_8123_22777,grid_8120_22775,36.485349,127.26144,36.475253,127.252941,5.066666666666666,1355.6157723097715,16.0533446720894,81.0,75.0,-6.0,True,True,False
1180,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,131781,grid_8127_22772,grid_8128_22772,36.506471,127.234476,36.510141,127.233707,5.066666666666666,413.8326083868572,4.900649309844361,51.0,48.0,-3.0,True,True,False
1181,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,131907,grid_8132_22777,grid_8133_22777,36.529317,127.26429,36.531265,127.259512,5.066666666666666,478.7212211629228,5.669067092718822,51.0,46.0,-5.0,True,True,False
1182,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,131925,grid_8125_22775,grid_8123_22777,36.494838,127.248661,36.488283,127.259868,5.066666666666666,1238.936160468491,14.67161242660055,41.0,37.0,-4.0,True,True,False
1183,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,131984,grid_8122_22775,grid_8123_22775,36.484669,127.249005,36.486533,127.251455,5.066666666666666,301.55500420067546,3.57104610237642,72.0,71.0,-1.0,True,True,False
1184,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,131986,grid_8126_22787,grid_8125_22786,36.499242,127.317337,36.498359,127.312877,5.066666666666666,410.5752433168486,4.862075249804787,100.0,98.0,-2.0,True,True,False
1185,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,375530,grid_8150_22781,grid_8150_22782,36.609666,127.28694,36.608523,127.289176,5.066666666666666,236.61467307944213,2.8020158654144462,43.0,44.0,1.0,True,True,False
1186,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,501134,grid_8130_22776,grid_8131_22777,36.51741,127.259165,36.521066,127.262152,5.066666666666666,486.32814719904246,5.759149111567608,74.0,73.0,-1.0,True,True,False
1187,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,501167,grid_8123_22775,grid_8121_22776,36.487149,127.250731,36.480134,127.254015,5.066666666666666,833.4581693817785,9.869899374257905,75.0,75.0,0.0,True,True,False
1188,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,501392,grid_8123_22778,grid_8124_22776,36.488941,127.266942,36.491234,127.258768,5.066666666666666,773.9306081060494,9.164967727571636,68.0,66.0,-2.0,True,True,False
1189,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,501415,grid_8123_22776,grid_8122_22775,36.48935,127.257148,36.484263,127.252283,5.066666666666666,713.5288655240296,8.449683933837193,42.0,39.0,-3.0,True,True,False
1190,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,501474,grid_8133_22776,grid_8133_22778,36.532067,127.256359,36.530452,127.266838,5.066666666666666,953.35128585111,11.289686279815774,100.0,100.0,0.0,True,True,False
1191,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,501478,grid_8127_22775,grid_8126_22774,36.504614,127.249871,36.500582,127.245178,5.066666666666666,613.9714953884767,7.270715076968803,83.0,81.0,-2.0,True,True,False
1192,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,501558,grid_8129_22774,grid_8123_22776,36.512008,127.243988,36.484957,127.258737,5.066666666666666,3284.1659261462887,38.89143859910079,72.0,69.0,-3.0,True,True,False
1193,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,630971,grid_8150_22782,grid_8150_22783,36.608742,127.289198,36.606812,127.293975,5.066666666666666,477.3567610059263,5.652909011912285,66.0,66.0,0.0,True,True,False
1194,2026-06-12T19:30:10+0900,2026-06-12T19:25:06+0900,GBIKE,638335,grid_8150_22783,grid_8148_22783,36.609804,127.293211,36.600985,127.295138,5.066666666666666,995.5996945215148,11.789996382491625,49.0,47.0,-2.0,True,True,False
1195,2026-06-12T19:35:03+0900,2026-06-12T19:30:10+0900,GBIKE,130028,grid_8125_22775,grid_8124_22776,36.49429,127.248641,36.493076,127.257136,4.883333333333334,771.2907069998012,9.476609369280832,75.0,72.0,-3.0,True,True,False
1196,2026-06-12T19:35:03+0900,2026-06-12T19:30:10+0900,GBIKE,130175,grid_8119_22780,grid_8121_22782,36.470606,127.278159,36.479504,127.289835,4.883333333333334,1438.3527394708883,17.67259338599044,70.0,63.0,-7.0,True,True,False
1197,2026-06-12T19:35:03+0900,2026-06-12T19:30:10+0900,GBIKE,130210,grid_8127_22774,grid_8125_22774,36.505391,127.242947,36.49591,127.243023,4.883333333333334,1054.260985882308,12.953377300943032,82.0,79.0,-3.0,True,True,False
1198,2026-06-12T19:35:03+0900,2026-06-12T19:30:10+0900,GBIKE,130621,grid_8123_22774,grid_8123_22776,36.486069,127.246853,36.487108,127.257244,4.883333333333334,936.1149262986896,11.501753360666491,100.0,100.0,0.0,True,True,False
1199,2026-06-12T19:35:03+0900,2026-06-12T19:30:10+0900,GBIKE,130987,grid_8125_22774,grid_8123_22775,36.495939,127.243104,36.486981,127.249677,4.883333333333334,1156.480416939574,14.20931570301183,67.0,64.0,-3.0,True,True,False
1200,2026-06-12T19:35:03+0900,2026-06-12T19:30:10+0900,GBIKE,131644,grid_8123_22777,grid_8123_22777,36.486833,127.263071,36.485612,127.259557,4.883333333333334,342.2367756764602,4.2049569707687935,50.0,47.0,-3.0,True,True,True
1201,2026-06-12T19:35:03+0900,2026-06-12T19:30:10+0900,GBIKE,131662,grid_8129_22776,grid_8129_22777,36.514688,127.259199,36.513053,127.26193,4.883333333333334,304.33678797051743,3.739291592811818,100.0,99.0,-1.0,True,True,False
1202,2026-06-12T19:35:03+0900,2026-06-12T19:30:10+0900,GBIKE,131806,grid_8123_22776,grid_8122_22775,36.486392,127.257209,36.48471,127.250859,4.883333333333334,597.7146376323278,7.343934114253856,75.0,71.0,-4.0,True,True,False
1203,2026-06-12T19:35:03+0900,2026-06-12T19:30:10+0900,GBIKE,131990,grid_8125_22785,grid_8126_22786,36.496668,127.304711,36.500872,127.309762,4.883333333333334,649.8962645024175,7.985073557026288,89.0,88.0,-1.0,True,True,False
1204,2026-06-12T19:35:03+0900,2026-06-12T19:30:10+0900,GBIKE,377794,grid_8149_22783,grid_8152_22781,36.606068,127.293528,36.61826,127.28576,4.883333333333334,1522.6961303435,18.708894434254606,88.0,81.0,-7.0,True,True,False
1205,2026-06-12T19:35:03+0900,2026-06-12T19:30:10+0900,GBIKE,389490,grid_8149_22782,grid_8148_22783,36.60451,127.292491,36.599388,127.295138,4.883333333333334,616.6109775355825,7.57610757381603,55.0,52.0,-3.0,True,True,False
1206,2026-06-12T19:40:08+0900,2026-06-12T19:35:03+0900,GBIKE,130025,grid_8126_22774,grid_8123_22776,36.50214,127.247171,36.486988,127.257484,5.083333333333333,1920.5516377605773,22.668806216190426,97.0,87.0,-10.0,True,True,False
1207,2026-06-12T19:40:08+0900,2026-06-12T19:35:03+0900,GBIKE,130036,grid_8126_22776,grid_8128_22775,36.49899,127.256645,36.511441,127.250611,5.083333333333333,1485.8210145270864,17.537559515729548,50.0,44.0,-6.0,True,True,False
1208,2026-06-12T19:40:08+0900,2026-06-12T19:35:03+0900,GBIKE,130528,grid_8128_22774,grid_8128_22774,36.510064,127.244748,36.510889,127.242887,5.083333333333333,189.94386248940827,2.2419603441372784,65.0,49.0,-16.0,True,False,True
1209,2026-06-12T19:40:08+0900,2026-06-12T19:35:03+0900,GBIKE,130546,grid_8121_22777,grid_8121_22776,36.479974,127.261481,36.479966,127.254577,5.083333333333333,617.2729307356814,7.285844428355584,59.0,45.0,-14.0,True,True,False
1210,2026-06-12T19:40:08+0900,2026-06-12T19:35:03+0900,GBIKE,130657,grid_8126_22777,grid_8124_22776,36.501489,127.260073,36.491327,127.257632,5.083333333333333,1150.8373405330308,13.58365385547184,57.0,54.0,-3.0,True,True,False
1211,2026-06-12T19:40:08+0900,2026-06-12T19:35:03+0900,GBIKE,130714,grid_8129_22776,grid_8127_22779,36.514938,127.258554,36.506255,127.272997,5.083333333333333,1611.9510986256853,19.02630804935235,48.0,42.0,-6.0,True,True,False
1212,2026-06-12T19:40:08+0900,2026-06-12T19:35:03+0900,GBIKE,130840,grid_8123_22774,grid_8123_22774,36.489048,127.24384,36.486654,127.246821,5.083333333333333,376.6748215611658,4.445997893836712,48.0,46.0,-2.0,True,True,True
1213,2026-06-12T19:40:08+0900,2026-06-12T19:35:03+0900,GBIKE,130869,grid_8129_22774,grid_8130_22775,36.513626,127.245398,36.519082,127.249414,5.083333333333333,704.8862426806767,8.319968766067005,100.0,93.0,-7.0,True,True,False
1214,2026-06-12T19:40:08+0900,2026-06-12T19:35:03+0900,GBIKE,131032,grid_8128_22774,grid_8127_22773,36.511167,127.246249,36.503564,127.242632,5.083333333333333,905.1147440530484,10.683321569150737,38.0,33.0,-5.0,True,True,False
1215,2026-06-12T19:40:08+0900,2026-06-12T19:35:03+0900,GBIKE,131139,grid_8126_22776,grid_8125_22777,36.49868,127.258084,36.496207,127.263488,5.083333333333333,555.8376251382,6.560706395073837,76.0,73.0,-3.0,True,True,False
1216,2026-06-12T19:40:08+0900,2026-06-12T19:35:03+0900,GBIKE,131269,grid_8132_22779,grid_8130_22777,36.525796,127.271396,36.517783,127.260674,5.083333333333333,1308.385440489672,15.443237986107606,93.0,88.0,-5.0,True,True,False
1217,2026-06-12T19:40:08+0900,2026-06-12T19:35:03+0900,GBIKE,131585,grid_8127_22776,grid_8128_22775,36.506574,127.258608,36.508571,127.249953,5.083333333333333,804.7908477674672,9.499170662173384,50.0,45.0,-5.0,True,True,False
1218,2026-06-12T19:40:08+0900,2026-06-12T19:35:03+0900,GBIKE,131625,grid_8126_22774,grid_8123_22776,36.502154,127.24717,36.486957,127.257515,5.083333333333333,1926.314389289768,22.73682557850218,73.0,66.0,-7.0,True,True,False
1219,2026-06-12T19:40:08+0900,2026-06-12T19:35:03+0900,GBIKE,131733,grid_8124_22784,grid_8123_22777,36.491474,127.300112,36.487703,127.261012,5.083333333333333,3520.4768130924767,41.5531689414194,60.0,45.0,-15.0,True,True,False
1220,2026-06-12T19:40:08+0900,2026-06-12T19:35:03+0900,GBIKE,131764,grid_8127_22777,grid_8130_22774,36.504268,127.260959,36.518684,127.246795,5.083333333333333,2042.5382635428716,24.1086483565716,76.0,65.0,-11.0,True,True,False
1221,2026-06-12T19:40:08+0900,2026-06-12T19:35:03+0900,GBIKE,131806,grid_8122_22775,grid_8123_22775,36.48471,127.250859,36.486122,127.250243,5.083333333333333,166.3854931470889,1.9638943453426887,71.0,70.0,-1.0,True,False,False
1222,2026-06-12T19:40:08+0900,2026-06-12T19:35:03+0900,GBIKE,131896,grid_8126_22776,grid_8127_22775,36.501812,127.259223,36.506363,127.249931,5.083333333333333,972.5470465493122,11.479243828123032,69.0,65.0,-4.0,True,True,False
1223,2026-06-12T19:40:08+0900,2026-06-12T19:35:03+0900,GBIKE,382998,grid_8148_22783,grid_8150_22782,36.600986,127.295083,36.609461,127.29288,5.083333333333333,962.6756356311485,11.362728814006998,65.0,60.0,-5.0,True,True,False
1224,2026-06-12T19:40:08+0900,2026-06-12T19:35:03+0900,GBIKE,390748,grid_8147_22782,grid_8149_22782,36.593335,127.291395,36.60222,127.291603,5.083333333333333,988.1414027821512,11.66330836070736,34.0,30.0,-4.0,True,True,False
1225,2026-06-12T19:40:08+0900,2026-06-12T19:35:03+0900,GBIKE,501320,grid_8124_22776,grid_8122_22776,36.490704,127.257532,36.48402,127.259295,5.083333333333333,759.7548795140598,8.96759857787087,40.0,38.0,-2.0,True,True,False
1226,2026-06-12T19:40:08+0900,2026-06-12T19:35:03+0900,GBIKE,501516,grid_8124_22776,grid_8124_22776,36.492636,127.25383,36.491273,127.256172,5.083333333333333,258.46092042640083,3.0506862738853875,32.0,31.0,-1.0,True,True,True
1227,2026-06-12T19:40:08+0900,2026-06-12T19:35:03+0900,GBIKE,601083,grid_8149_22782,grid_8150_22782,36.6023,127.28959,36.608456,127.288313,5.083333333333333,693.9420517397796,8.190791430371169,44.0,42.0,-2.0,True,True,False
1228,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,130064,grid_8129_22774,grid_8129_22774,36.513623,127.2459,36.515721,127.245386,5.0,237.76634682349768,2.853196161881972,84.0,83.0,-1.0,True,True,True
1229,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,130175,grid_8121_22782,grid_8122_22783,36.479502,127.289816,36.483061,127.296802,5.0,739.4112143899471,8.872934572679366,63.0,60.0,-3.0,True,True,False
1230,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,130248,grid_8126_22776,grid_8125_22775,36.501031,127.259394,36.49503,127.249052,5.0,1140.1118652656796,13.681342383188156,96.0,92.0,-4.0,True,True,False
1231,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,130263,grid_8119_22780,grid_8119_22779,36.46923,127.280602,36.469206,127.274197,5.0,572.7434050506834,6.8729208606082,97.0,74.0,-23.0,True,True,False
1232,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,130331,grid_8123_22784,grid_8122_22785,36.486757,127.301095,36.48135,127.307853,5.0,852.3617041627319,10.228340449952784,98.0,95.0,-3.0,True,True,False
1233,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,130482,grid_8134_22777,grid_8129_22774,36.534602,127.263341,36.511864,127.243399,5.0,3093.2177577341804,37.118613092810165,76.0,51.0,-25.0,True,True,False
1234,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,130529,grid_8127_22777,grid_8127_22778,36.504019,127.263725,36.505657,127.268113,5.0,432.4253766281786,5.189104519538144,43.0,39.0,-4.0,True,True,False
1235,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,130717,grid_8123_22776,grid_8125_22776,36.486826,127.257544,36.494294,127.255605,5.0,848.3021152947101,10.17962538353652,71.0,68.0,-3.0,True,True,False
1236,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,130783,grid_8123_22776,grid_8123_22774,36.486551,127.257733,36.487262,127.247747,5.0,896.2414007325276,10.754896808790331,92.0,88.0,-4.0,True,True,False
1237,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,130795,grid_8127_22777,grid_8127_22776,36.504298,127.260969,36.506899,127.253857,5.0,698.361738618048,8.380340863416576,96.0,93.0,-3.0,True,True,False
1238,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,130840,grid_8123_22774,grid_8123_22774,36.486654,127.246821,36.489303,127.244448,5.0,362.99799135519385,4.355975896262327,46.0,44.0,-2.0,True,True,True
1239,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,131036,grid_8128_22778,grid_8129_22776,36.509864,127.267402,36.515832,127.258771,5.0,1017.5284912500306,12.210341895000369,84.0,79.0,-5.0,True,True,False
1240,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,131493,grid_8127_22777,grid_8124_22777,36.504281,127.26096,36.491284,127.260617,5.0,1445.5256488831135,17.34630778659736,83.0,77.0,-6.0,True,True,False
1241,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,131561,grid_8132_22776,grid_8133_22775,36.529727,127.255036,36.531116,127.253766,5.0,191.65357919734865,2.299842950368184,55.0,50.0,-5.0,True,False,False
1242,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,131625,grid_8123_22776,grid_8122_22775,36.486957,127.257515,36.482483,127.253151,5.0,632.2271739751353,7.586726087701623,66.0,63.0,-3.0,True,True,False
1243,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,131858,grid_8126_22776,grid_8127_22774,36.499129,127.255059,36.504222,127.245015,5.0,1061.4562362280667,12.7374748347368,92.0,88.0,-4.0,True,True,False
1244,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,131890,grid_8121_22777,grid_8121_22775,36.479777,127.261845,36.477575,127.25367,5.0,770.8430713390602,9.250116856068722,44.0,40.0,-4.0,True,True,False
1245,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,131962,grid_8128_22772,grid_8128_22773,36.509614,127.233599,36.510639,127.242503,5.0,803.8987502919362,9.646785003503236,75.0,71.0,-4.0,True,True,False
1246,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,131966,grid_8129_22774,grid_8129_22774,36.516138,127.245453,36.512304,127.247971,5.0,482.0666040504293,5.784799248605151,91.0,88.0,-3.0,True,True,True
1247,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,131983,grid_8123_22776,grid_8124_22775,36.487463,127.256976,36.490545,127.252448,5.0,530.3787683418901,6.3645452201026815,48.0,46.0,-2.0,True,True,False
1248,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,362212,grid_8150_22781,grid_8150_22781,36.610538,127.285485,36.60878,127.283788,5.0,247.29766433727212,2.967571972047266,70.0,69.0,-1.0,True,True,True
1249,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,375093,grid_8150_22781,grid_8149_22782,36.610565,127.2855,36.603876,127.29228,5.0,958.8880786394886,11.506656943673864,60.0,55.0,-5.0,True,True,False
1250,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,501292,grid_8129_22773,grid_8131_22772,36.511915,127.240909,36.522185,127.234279,5.0,1286.5244193641092,15.43829303236931,82.0,74.0,-8.0,True,True,False
1251,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,616296,grid_8150_22782,grid_8149_22782,36.608766,127.288875,36.602332,127.289545,5.0,717.9235451973966,8.61508254236876,95.0,93.0,-2.0,True,True,False
1252,2026-06-12T19:45:08+0900,2026-06-12T19:40:08+0900,GBIKE,638303,grid_8150_22782,grid_8149_22782,36.608722,127.288886,36.602288,127.289575,5.0,718.0668206326657,8.616801847591988,80.0,78.0,-2.0,True,True,False
1253,2026-06-12T19:50:10+0900,2026-06-12T19:45:08+0900,GBIKE,130091,grid_8121_22775,grid_8121_22775,36.47646,127.252754,36.480156,127.253238,5.033333333333333,413.24848692846615,4.926140903783041,77.0,73.0,-4.0,True,True,True
1254,2026-06-12T19:50:10+0900,2026-06-12T19:45:08+0900,GBIKE,130143,grid_8123_22775,grid_8123_22776,36.485057,127.25101,36.486999,127.257165,5.033333333333333,591.1170717109551,7.046428669402114,57.0,55.0,-2.0,True,True,False
1255,2026-06-12T19:50:10+0900,2026-06-12T19:45:08+0900,GBIKE,130277,grid_8127_22772,grid_8129_22771,36.506176,127.2342,36.515124,127.228628,5.033333333333333,1112.6353266398078,13.26320256921625,93.0,76.0,-17.0,True,True,False
1256,2026-06-12T19:50:10+0900,2026-06-12T19:45:08+0900,GBIKE,130295,grid_8127_22774,grid_8124_22776,36.505199,127.243398,36.491606,127.259353,5.033333333333333,2078.0984589168115,24.772034609604376,100.0,100.0,0.0,True,True,False
1257,2026-06-12T19:50:10+0900,2026-06-12T19:45:08+0900,GBIKE,130419,grid_8122_22777,grid_8123_22775,36.48218,127.259533,36.485619,127.24829,5.033333333333333,1075.4443166441647,12.819866026221831,72.0,65.0,-7.0,True,True,False
1258,2026-06-12T19:50:10+0900,2026-06-12T19:45:08+0900,GBIKE,130504,grid_8124_22776,grid_8123_22776,36.491612,127.256097,36.487007,127.25718,5.033333333333333,521.1251821323017,6.212088263828761,72.0,69.0,-3.0,True,True,False
1259,2026-06-12T19:50:10+0900,2026-06-12T19:45:08+0900,GBIKE,130621,grid_8123_22776,grid_8123_22775,36.487108,127.257244,36.486874,127.250935,5.033333333333333,564.6233137862743,6.730609038511879,100.0,98.0,-2.0,True,True,False
1260,2026-06-12T19:50:10+0900,2026-06-12T19:45:08+0900,GBIKE,130659,grid_8126_22774,grid_8129_22776,36.501757,127.243828,36.514878,127.257698,5.033333333333333,1914.507873042735,22.82194815547631,89.0,82.0,-7.0,True,True,False
1261,2026-06-12T19:50:10+0900,2026-06-12T19:45:08+0900,GBIKE,131002,grid_8129_22772,grid_8127_22775,36.513578,127.232942,36.50407,127.249246,5.033333333333333,1800.301504226726,21.46054773250402,84.0,72.0,-12.0,True,True,False
1262,2026-06-12T19:50:10+0900,2026-06-12T19:45:08+0900,GBIKE,131059,grid_8123_22774,grid_8121_22774,36.486707,127.246896,36.476492,127.247908,5.033333333333333,1139.4541173717764,13.58289676337217,36.0,31.0,-5.0,True,True,False
1263,2026-06-12T19:50:10+0900,2026-06-12T19:45:08+0900,GBIKE,131411,grid_8124_22782,grid_8123_22777,36.49176,127.289916,36.488376,127.259799,5.033333333333333,2718.515026782954,32.40613939211468,93.0,90.0,-3.0,True,True,False
1264,2026-06-12T19:50:10+0900,2026-06-12T19:45:08+0900,GBIKE,131661,grid_8128_22775,grid_8128_22777,36.511396,127.250202,36.510528,127.264523,5.033333333333333,1283.5325634607398,15.300388173704183,100.0,100.0,0.0,True,True,False
1265,2026-06-12T19:50:10+0900,2026-06-12T19:45:08+0900,GBIKE,131696,grid_8132_22778,grid_8129_22775,36.528702,127.26514,36.512425,127.249144,5.033333333333333,2306.3065501199985,27.492395961695347,84.0,75.0,-9.0,True,True,False
1266,2026-06-12T19:50:10+0900,2026-06-12T19:45:08+0900,GBIKE,131915,grid_8130_22773,grid_8130_22773,36.516549,127.239411,36.519113,127.239429,5.033333333333333,285.1083296174033,3.3986423398101056,66.0,64.0,-2.0,True,True,True
1267,2026-06-12T19:50:10+0900,2026-06-12T19:45:08+0900,GBIKE,501254,grid_8128_22775,grid_8129_22776,36.511509,127.24963,36.512671,127.259298,5.033333333333333,873.644872487551,10.414309738262196,43.0,42.0,-1.0,True,True,False
1268,2026-06-12T19:50:10+0900,2026-06-12T19:45:08+0900,GBIKE,501546,grid_8128_22775,grid_8129_22776,36.51173,127.249972,36.512542,127.258813,5.033333333333333,795.2693235698164,9.480031671693176,64.0,63.0,-1.0,True,True,False
1269,2026-06-12T19:55:09+0900,2026-06-12T19:50:10+0900,GBIKE,130613,grid_8130_22775,grid_8129_22775,36.519174,127.24946,36.512244,127.250081,4.983333333333333,772.5766740216973,9.301926509960234,95.0,92.0,-3.0,True,True,False
1270,2026-06-12T19:55:09+0900,2026-06-12T19:50:10+0900,GBIKE,130662,grid_8126_22778,grid_8126_22777,36.499462,127.268276,36.502678,127.260628,4.983333333333333,771.4896987226683,9.28883918194517,92.0,90.0,-2.0,True,True,False
1271,2026-06-12T19:55:09+0900,2026-06-12T19:50:10+0900,GBIKE,130665,grid_8127_22773,grid_8126_22774,36.505618,127.241601,36.502129,127.24713,4.983333333333333,628.2753779924436,7.564519601246812,72.0,70.0,-2.0,True,True,False
1272,2026-06-12T19:55:09+0900,2026-06-12T19:50:10+0900,GBIKE,130774,grid_8133_22778,grid_8132_22777,36.532462,127.265265,36.529707,127.264648,4.983333333333333,311.2628500835669,3.747646355521207,76.0,75.0,-1.0,True,True,False
1273,2026-06-12T19:55:09+0900,2026-06-12T19:50:10+0900,GBIKE,130793,grid_8129_22777,grid_8128_22775,36.512093,127.259435,36.511017,127.249861,4.983333333333333,863.9670202295565,10.402278504436133,82.0,78.0,-4.0,True,True,False
1274,2026-06-12T19:55:09+0900,2026-06-12T19:50:10+0900,GBIKE,130857,grid_8123_22776,grid_8123_22775,36.489382,127.256902,36.486592,127.25057,4.983333333333333,645.5098591081958,7.772025059496671,63.0,61.0,-2.0,True,True,False
1275,2026-06-12T19:55:09+0900,2026-06-12T19:50:10+0900,GBIKE,130924,grid_8121_22776,grid_8120_22776,36.477823,127.255694,36.474823,127.255722,4.983333333333333,333.59417428054223,4.016518486320909,90.0,88.0,-2.0,True,True,False
1276,2026-06-12T19:55:09+0900,2026-06-12T19:50:10+0900,GBIKE,130994,grid_8124_22788,grid_8126_22789,36.492895,127.323442,36.499278,127.332,4.983333333333333,1043.5376597950292,12.564333027632458,100.0,98.0,-2.0,True,True,False
1277,2026-06-12T19:55:09+0900,2026-06-12T19:50:10+0900,GBIKE,130998,grid_8121_22775,grid_8125_22776,36.476554,127.25277,36.495546,127.256527,4.983333333333333,2138.357641820184,25.74611207542696,87.0,77.0,-10.0,True,True,False
1278,2026-06-12T19:55:09+0900,2026-06-12T19:50:10+0900,GBIKE,131068,grid_8130_22773,grid_8130_22772,36.519971,127.240329,36.519917,127.235819,4.983333333333333,403.0663382528359,4.852972634482305,80.0,77.0,-3.0,True,True,False
1279,2026-06-12T19:55:09+0900,2026-06-12T19:50:10+0900,GBIKE,131075,grid_8123_22775,grid_8127_22773,36.486943,127.250526,36.505083,127.241488,4.983333333333333,2172.855315104526,26.161468676843796,89.0,83.0,-6.0,True,True,False
1280,2026-06-12T19:55:09+0900,2026-06-12T19:50:10+0900,GBIKE,131175,grid_8124_22788,grid_8126_22789,36.490689,127.324886,36.499288,127.33198,4.983333333333333,1147.3366430393778,13.81408667204602,84.0,79.0,-5.0,True,True,False
1281,2026-06-12T19:55:09+0900,2026-06-12T19:50:10+0900,GBIKE,131330,grid_8121_22775,grid_8121_22775,36.48034,127.249842,36.477887,127.249044,4.983333333333333,281.93834262388896,3.3945753626956527,100.0,100.0,0.0,True,True,True
